2017-01-11	68.125
2017-01-10	68.341003
2017-01-09	68.115997
2017-01-08	68.166999
2017-01-07	68.114997
2017-01-06	67.754997
2017-01-05	67.754997
2017-01-04	67.907997
2017-01-03	68.288002
2017-01-02	68.162002
2017-01-01	67.970001
